time,roll,pitch,yaw
1.8088704906662732362747192382812500000000000000,-23.9738,-12.5486,84.7086
1.8088725859187282621860504150390625000000000000,-25.4778,-12.008,88.0848
1.8088747870357599109411239624023437500000000000,-26.8059,-11.3806,91.2617
1.8088769650550656020641326904296875000000000000,-28.0377,-10.6064,94.4619
1.8088790125401403754949569702148437500000000000,-29.1863,-9.75627,97.5033
1.8088811268802992999553680419921875000000000000,-30.274,-8.84264,100.369
1.8088821309576895087957382202148437500000000000,-31.2482,-7.9726,102.943
1.8088842371494840830564498901367187500000000000,-32.0788,-7.2219,105.042
1.8088862695568766444921493530273437500000000000,-32.7337,-6.57265,106.679
1.8088883247732732445001602172851562500000000000,-33.229,-6.01455,107.856
1.8088903400177724659442901611328125000000000000,-33.5809,-5.60736,108.63
1.8088924110496953129768371582031250000000000000,-33.8221,-5.36431,109.115
1.8088945071683149784803390502929687500000000000,-33.966,-5.27579,109.318
1.8088966181721359491348266601562500000000000000,-34.0611,-5.35031,109.237
1.8088987202255878597497940063476562500000000000,-34.0935,-5.49401,109.03
1.8089008208675120025873184204101562500000000000,-34.0525,-5.69171,108.764
1.8089028479495957493782043457031250000000000000,-33.9695,-5.91405,108.469
1.8089049862215649336576461791992187500000000000,-33.852,-6.17163,108.138
1.8089071108594600111246109008789062500000000000,-33.7225,-6.48682,107.714
1.8089081110230688005685806274414062500000000000,-33.5693,-6.90754,107.066
1.8089102195887964218854904174804687500000000000,-33.3637,-7.44512,106.127
1.8089122357315402477979660034179687500000000000,-33.082,-8.12861,104.805
1.8089142825750116258859634399414062500000000000,-32.7114,-8.95805,103.073
1.8089163038826636970043182373046875000000000000,-32.2864,-9.93386,100.968
1.8089183493787676095962524414062500000000000000,-31.7723,-11.077,98.3631
1.8089205410000674426555633544921875000000000000,-31.1539,-12.4698,95.1484
1.8089225593242634087800979614257812500000000000,-30.3507,-14.1377,91.1903
1.8089246637516483664512634277343750000000000000,-29.2884,-15.9873,86.416
1.8089268618531435728073120117187500000000000000,-27.83,-17.922,80.8384
1.8089289675958156585693359375000000000000000000,-25.9014,-19.7628,74.6676
1.8089301013412721455097198486328125000000000000,-23.5523,-21.2782,68.3301
1.8089322986086830496788024902343750000000000000,-20.8755,-22.4024,62.1786
1.8089343898511160165071487426757812500000000000,-18.0581,-23.1248,56.395
1.8089364820880346000194549560546875000000000000,-15.2541,-23.598,51.2021
1.8089386735168535262346267700195312500000000000,-12.6149,-23.8315,46.6423
1.8089407978018663823604583740234375000000000000,-10.1661,-23.822,42.625
1.8089429668387234210968017578125000000000000000,-7.96192,-23.6401,39.0608
1.8089451540008790791034698486328125000000000000,-5.94607,-23.3485,35.777
1.8089462513994976878166198730468750000000000000,-4.09038,-22.9212,32.5881
1.8089484395882189273834228515625000000000000000,-2.28603,-22.308,29.3476
1.8089506490140158683061599731445312500000000000,-0.52585,-21.5594,26.0212
1.8089527553020510822534561157226562500000000000,1.29581,-20.6727,22.4465
1.8089547956332467496395111083984375000000000000,3.1868,-19.6152,18.524
1.8089570042249590158462524414062500000000000000,5.05956,-18.3976,14.3104
1.8089590471546489745378494262695312500000000000,6.8177,-17.1031,10.0142
1.8089601508730620145797729492187500000000000000,8.40631,-15.7054,5.78485
1.8089622689345210790634155273437500000000000000,9.77094,-14.2006,1.78375
1.8089643200446557253599166870117187500000000000,10.7771,-12.6356,-1.80389
1.8089664338073715567588806152343750000000000000,11.4018,-11.1609,-4.955
1.8089684437586415559053421020507812500000000000,11.6733,-9.95269,-7.72853
1.8089705378241300582885742187500000000000000000,11.6689,-8.94018,-10.1968
1.8089727479877710342407226562500000000000000000,11.434,-8.08805,-12.4382
1.8089749559057999402284622192382812500000000000,11.081,-7.23469,-14.5058
1.8089760534648194909095764160156250000000000000,10.7079,-6.25154,-16.546
1.8089791130152478814125061035156250000000000000,10.3426,-5.1423,-18.6473
1.8089800957914020866155624389648437500000000000,10.0168,-3.9655,-20.8546
1.8089831510430868715047836303710937500000000000,9.76201,-2.77035,-23.0785
1.8089841656748548150062561035156250000000000000,9.4961,-1.73665,-25.2385
1.8089863727267187088727951049804687500000000000,9.2185,-0.726283,-27.2769
1.8089884803942013531923294067382812500000000000,8.95827,0.248038,-29.2218
1.8089904978843126446008682250976562500000000000,8.76124,1.2851,-31.1311
1.8089926433101609349250793457031250000000000000,8.60819,2.39511,-33.123
1.8089946841867193579673767089843750000000000000,8.37975,3.48987,-35.2267
1.8089968090491756796836853027343750000000000000,8.04833,4.57405,-37.3149
1.8089988495728526264429092407226562500000000000,7.7844,5.70197,-39.2003
1.8090010409695912152528762817382812500000000000,7.70066,6.8902,-40.8806
1.8090021277817521244287490844726562500000000000,7.77386,7.97358,-42.4457
1.8090042690371777862310409545898437500000000000,7.96017,9.0076,-43.9848
1.8090062912430748343467712402343750000000000000,8.18571,10.09,-45.7061
1.8090084204363547265529632568359375000000000000,8.41805,11.1996,-47.6366
1.8090105854631897062063217163085937500000000000,8.6441,12.5307,-49.7954
1.8090126759356986731290817260742187500000000000,8.73833,14.0615,-52.207
1.8090147202448360621929168701171875000000000000,8.65772,15.703,-54.7529
1.8090167760707560926675796508789062500000000000,8.51992,17.2924,-57.2853
1.8090189144389659166336059570312500000000000000,8.36657,18.6297,-59.75
1.8090210273355171084403991699218750000000000000,8.21442,19.697,-62.0344
1.8090230485148482024669647216796875000000000000,7.93514,20.6192,-64.1534
1.8090240530413608998060226440429687500000000000,7.46988,21.4826,-66.2426
1.8090271577606756240129470825195312500000000000,6.87991,22.2761,-68.3426
1.8090281678691387176513671875000000000000000000,6.24143,23.0354,-70.4824
